,has_company_logo,employment_type,required_experience,required_education,industry,function,fraudulent,state,words_count,words_mapped
2546,1,1,0,1,24,12,0,5,1149,1
2547,1,2,5,6,35,18,0,35,2459,3
2548,1,1,0,6,119,22,0,5,1755,2
2549,1,1,5,1,59,32,0,5,2953,3
2550,0,2,6,6,84,23,0,21,2259,2
2551,1,1,6,1,59,12,0,35,563,0
2552,1,1,5,6,14,26,0,35,2145,2
2553,1,3,6,6,50,16,0,6,1636,2
2554,1,0,6,1,31,23,0,5,171,0
2555,0,1,6,6,85,12,1,44,3179,4
2556,0,2,6,6,84,23,0,44,849,1
2557,0,1,6,6,84,23,0,5,739,1
2558,1,0,5,1,85,18,0,44,2169,2
2559,1,4,2,4,115,7,0,35,1477,1
2560,0,2,6,6,84,23,0,6,1736,2
2561,1,2,6,6,84,23,0,5,1178,1
2562,1,1,2,6,39,7,0,46,2587,3
2563,1,1,0,1,114,32,0,36,1917,2
2564,1,0,6,1,31,23,0,48,171,0
2565,1,1,5,1,10,23,0,8,2150,2
2566,1,1,6,4,23,32,0,25,1890,2
2567,1,1,5,1,22,32,0,44,3383,4
2568,1,1,2,4,15,16,0,38,1958,2
2569,1,2,6,6,84,23,0,8,2098,2
2570,1,2,6,6,84,23,0,8,1205,1
2571,1,4,6,4,50,16,0,23,622,1
2572,1,0,6,1,31,23,0,23,171,0
2573,1,1,5,1,10,23,0,8,1302,1
2574,1,1,2,4,26,7,0,10,1576,2
2575,1,1,6,6,85,23,0,39,1624,2
2576,0,2,6,6,84,23,0,0,155,0
2577,0,2,6,6,84,23,0,5,803,1
2578,1,2,6,6,84,23,0,8,1199,1
2579,1,1,5,1,22,32,0,25,3347,4
2580,1,4,2,9,33,24,0,49,731,1
2581,1,0,6,1,31,23,0,6,213,0
2582,0,1,5,1,56,18,0,0,727,1
2583,1,2,6,6,84,23,0,44,528,0
2584,0,0,6,6,84,23,0,28,1089,1
2585,1,0,5,1,56,18,0,5,3224,4
2586,1,1,5,1,22,32,0,6,2912,3
2587,0,2,6,6,84,23,0,5,564,0
2588,1,2,6,6,84,23,0,8,1583,2
2589,1,2,6,6,84,23,0,8,1303,1
2590,1,1,5,1,10,23,0,8,1733,2
2591,1,0,6,1,31,11,0,15,138,0
2592,1,2,6,6,84,23,0,8,1290,1
2593,1,2,6,6,84,23,0,8,1070,1
2594,1,4,2,4,115,7,0,35,1553,2
2595,1,1,0,1,55,30,0,16,2126,2
2596,1,1,5,1,10,23,0,8,1747,2
2597,1,1,5,6,10,23,0,8,1723,2
2598,1,1,6,1,22,23,0,35,1463,1
2599,0,5,6,6,84,23,0,37,435,0
2600,1,1,0,6,22,22,0,5,2687,3
2601,0,1,0,0,50,24,0,5,845,1
2602,1,1,6,4,117,24,0,15,994,1
2603,1,2,6,6,84,23,0,10,1202,1
2604,0,2,6,6,84,23,0,23,1103,1
2605,1,0,5,6,84,18,0,44,849,1
2606,0,1,5,1,114,20,0,44,287,0
2607,1,1,6,6,41,23,0,32,602,1
2608,0,1,6,6,37,23,0,15,694,1
2609,0,1,2,6,23,23,0,32,504,0
2610,1,2,6,6,84,23,0,25,1500,1
2611,1,2,6,6,84,23,0,8,1630,2
2612,1,1,5,6,22,3,0,0,3108,3
2613,1,0,6,6,114,17,0,5,1704,2
2614,1,3,4,6,84,22,0,35,1593,2
2615,0,1,0,5,0,13,0,0,1896,2
2616,1,1,2,4,104,7,1,10,553,0
2617,1,1,0,6,86,23,0,35,1450,1
2618,1,1,5,1,31,24,0,35,2517,3
2619,1,1,2,4,26,7,0,6,3591,5
2620,1,2,6,6,84,23,0,8,2103,2
2621,1,1,6,6,56,18,0,35,1224,1
2622,1,1,5,1,22,32,0,28,3379,4
2623,1,1,5,1,10,23,0,8,1727,2
2624,0,2,6,6,84,23,0,21,1215,1
2625,0,1,6,6,6,23,0,36,489,0
2626,1,1,5,1,75,18,0,35,731,1
2627,1,0,6,1,31,23,0,35,171,0
2628,1,0,6,1,31,23,0,22,171,0
2629,1,0,2,1,31,11,0,36,138,0
2630,1,2,6,6,84,23,0,11,2782,3
2631,1,0,2,1,31,11,0,10,195,0
2632,1,1,5,1,22,32,0,20,3377,4
2633,1,2,6,6,84,23,0,8,1619,2
2634,0,1,2,1,115,1,1,39,1015,1
2635,1,2,6,6,84,23,0,8,1521,2
2637,1,1,6,6,84,23,0,15,1843,2
2638,1,0,6,4,84,23,0,11,369,0
2639,1,1,0,1,100,28,0,45,1646,2
2640,0,2,6,4,84,32,1,16,701,1
2641,1,1,2,4,39,23,1,44,790,1
2642,0,1,0,1,31,1,0,23,1202,1
2643,1,0,6,1,31,23,0,23,171,0
2644,1,1,5,6,4,1,0,35,508,0
2645,1,0,6,1,31,23,0,37,171,0
2646,1,2,6,6,84,23,1,15,380,0
2647,1,0,6,1,31,23,0,16,171,0
2648,1,0,6,1,31,23,0,14,158,0
2649,1,1,2,4,101,28,1,37,1194,1
2650,1,1,2,4,26,7,1,44,1769,2
2651,1,0,6,1,31,23,0,18,171,0
2652,1,2,6,6,84,23,0,8,1718,2
2653,1,1,5,1,70,7,1,44,1360,1
2654,0,1,6,6,84,32,0,35,871,1
2655,1,1,5,1,84,22,0,49,598,0
2656,1,2,6,6,84,23,0,8,1500,1
2657,1,4,0,5,78,16,0,44,2869,3
2658,1,1,2,4,39,7,1,44,1253,1
2659,1,1,5,1,87,17,0,5,2596,3
2660,1,1,0,4,39,7,1,44,2213,2
2661,0,1,6,6,55,12,0,0,1259,1
2662,1,1,0,6,59,12,0,35,3174,4
2663,1,1,6,1,4,23,0,0,1396,1
2664,1,1,5,1,22,32,0,6,3347,4
2665,1,4,0,6,86,23,0,35,1366,1
2666,1,3,6,6,114,23,0,44,1977,2
2667,0,1,5,1,67,12,0,5,772,1
2668,0,1,6,6,73,23,0,15,638,1
2669,1,0,6,6,84,23,0,5,308,0
2670,1,0,0,6,22,9,0,38,2633,3
2671,1,2,6,6,84,23,0,15,2054,2
2672,1,1,0,6,39,20,0,46,2986,3
2673,1,4,6,4,50,16,0,23,605,1
2674,0,2,6,6,84,23,0,44,273,0
2675,0,2,6,6,84,23,0,44,206,0
2676,1,0,2,1,31,11,0,50,170,0
2677,1,2,6,6,84,23,0,8,1717,2
2678,1,1,0,6,39,32,0,44,2972,3
2679,1,1,5,1,10,23,0,8,1714,2
2680,1,1,5,1,10,23,0,8,1332,1
2681,1,1,0,6,39,32,0,5,3203,4
2682,1,2,6,6,84,23,1,10,706,1
2683,1,1,0,1,10,4,0,8,3140,3
2684,1,2,6,6,84,23,0,43,1330,1
2685,0,1,1,1,48,18,0,43,550,0
2686,0,2,6,6,84,23,0,20,2125,2
2687,0,2,6,6,84,23,0,5,1204,1
2688,0,1,2,4,50,1,1,5,828,1
2689,0,1,5,1,39,20,0,46,2708,3
2690,1,1,0,1,29,9,0,10,1369,1
2691,0,2,6,6,84,23,0,44,146,0
2692,1,1,5,1,59,13,0,38,1727,2
2693,0,2,6,6,84,23,0,28,1935,2
2694,1,1,1,4,52,17,1,44,2375,2
2695,1,2,6,6,84,23,0,23,259,0
2696,0,2,6,6,48,0,1,35,768,1
2697,0,2,6,6,84,23,0,37,2408,2
2698,1,0,6,1,31,11,0,36,195,0
2699,1,2,6,6,84,23,0,15,739,1
2700,0,0,5,6,22,23,0,38,1260,1
2701,0,1,6,6,48,32,1,5,284,0
2702,1,1,0,1,67,28,0,5,1780,2
2703,1,1,0,4,39,7,0,20,1186,1
2704,1,2,6,6,84,23,0,15,1875,2
2705,0,1,0,6,109,32,0,10,378,0
2706,0,1,6,6,85,27,1,44,2293,2
2707,1,1,6,6,84,23,0,35,1156,1
2708,1,1,0,6,39,32,0,5,2482,3
2709,1,1,2,9,85,7,0,21,1345,1
2710,0,1,0,6,39,32,0,46,2252,2
2711,1,1,0,1,22,18,0,5,2415,2
2712,1,1,2,0,56,18,0,44,3387,4
2713,0,2,6,6,84,23,0,21,2497,3
2714,1,1,6,1,39,1,0,35,1238,1
2715,1,2,6,6,84,23,0,5,301,0
2716,0,2,6,6,84,23,0,0,172,0
2717,1,0,6,1,31,23,0,27,171,0
2718,1,2,6,6,84,23,0,15,1753,2
2719,1,1,2,1,56,32,0,5,901,1
2720,1,1,6,6,84,23,0,35,3455,4
2721,1,2,6,6,84,23,0,21,1842,2
2722,1,1,5,6,84,23,0,29,285,0
2723,1,4,6,6,73,23,0,35,1817,2
2725,1,2,6,6,84,23,0,19,308,0
2726,1,3,2,6,59,23,0,35,955,1
2727,0,2,6,6,84,23,1,46,1416,1
2728,1,2,6,6,84,23,0,35,551,0
2729,0,1,0,6,39,32,0,46,2032,2
2730,1,1,5,1,22,23,0,24,2573,3
2731,0,1,6,6,52,23,0,25,466,0
2732,1,1,0,4,26,7,1,44,1876,2
2733,1,1,0,1,115,32,0,11,2835,3
2734,1,1,6,4,50,7,0,10,1290,1
2735,0,2,6,6,84,23,0,15,3598,5
2736,1,2,6,6,84,23,0,10,430,0
2737,1,1,0,4,26,7,1,28,1038,1
2738,0,2,6,6,84,23,0,50,1485,1
2739,1,1,0,1,56,14,0,21,3366,4
2740,0,2,6,6,84,23,0,5,1014,1
2741,1,1,5,1,10,23,0,8,2108,2
2742,0,0,6,6,84,18,0,5,863,1
2743,0,1,6,6,48,29,0,32,474,0
2744,1,0,6,1,31,23,0,39,171,0
2745,1,1,0,1,48,16,0,35,389,0
2746,0,0,6,4,15,13,1,35,100,0
2747,0,1,2,4,39,32,0,8,1762,2
2748,1,2,6,6,84,23,0,44,1259,1
2749,1,1,6,6,22,18,0,5,1520,2
2750,0,0,6,6,84,18,0,5,633,1
2751,1,1,5,1,32,18,0,6,1572,2
2752,0,1,0,6,54,32,0,28,1007,1
2753,0,4,0,6,85,23,0,5,3639,9
2754,0,2,6,6,84,23,0,21,2262,2
2755,1,1,5,1,10,23,0,8,2098,2
2756,1,2,6,6,84,23,0,0,1163,1
2757,1,1,5,6,73,32,0,10,2562,3
2758,0,1,0,6,39,32,0,46,2251,2
2759,1,1,5,1,86,18,0,32,1228,1
2760,1,1,0,6,22,25,0,35,1579,2
2761,1,2,6,6,84,23,0,35,3007,3
2762,1,5,5,6,39,1,0,5,3345,4
2763,1,1,5,6,39,22,0,20,1279,1
2764,1,2,6,6,84,23,0,35,2307,2
2765,1,2,6,6,84,23,0,48,3471,4
2766,0,1,5,1,39,20,0,46,2604,3
2767,1,5,2,4,25,32,0,35,2825,3
2768,1,1,2,4,84,16,0,38,2021,2
2769,0,1,2,6,52,17,1,15,975,1
2770,1,1,6,1,50,23,0,38,1833,2
2771,1,0,5,1,70,4,0,11,1444,1
2772,1,1,0,6,22,32,0,6,1594,2
2773,1,1,5,0,32,18,0,6,1251,1
2774,1,0,6,1,31,23,0,23,171,0
2775,1,1,0,6,56,18,0,10,2326,2
2776,1,1,5,1,56,18,0,5,3236,4
2777,1,1,1,1,25,18,0,5,2995,3
2778,1,1,2,4,39,1,0,15,1965,2
2779,1,1,0,1,22,7,0,5,2054,2
2780,1,2,6,6,84,23,0,8,1315,1
2781,1,2,6,6,84,23,0,35,1712,2
2782,1,1,2,4,34,1,0,5,1442,1
2783,1,2,6,6,84,23,0,20,1478,1
2784,0,1,6,6,34,23,0,39,450,0
2785,1,0,6,1,31,23,0,39,171,0
2786,1,2,6,6,84,5,0,5,2847,3
2787,0,1,3,5,50,16,0,0,1169,1
2788,1,1,5,1,62,22,0,5,1623,2
2789,0,0,5,6,56,18,0,35,3031,3
2790,1,2,6,6,84,23,0,44,370,0
2791,0,1,1,6,22,32,0,31,1175,1
2792,1,1,2,4,73,32,0,44,920,1
2793,1,1,5,1,56,23,0,35,2079,2
2794,1,1,0,1,22,18,0,20,1704,2
2795,1,1,0,1,56,32,0,44,1863,2
2796,1,1,2,1,22,32,0,6,3227,4
2797,1,1,2,6,56,7,0,5,2066,2
2798,0,2,6,6,84,23,0,44,41,0
2799,1,1,6,6,73,34,0,28,2801,3
2800,1,4,2,4,26,7,0,46,1597,2
2801,0,1,2,1,59,12,0,5,11,0
2802,1,0,5,10,56,9,0,5,985,1
2803,0,1,5,6,39,20,0,46,2471,3
2804,1,1,2,4,57,7,0,21,1787,2
2805,1,1,2,0,115,7,0,11,2554,3
2806,1,0,6,1,31,23,0,14,171,0
2807,1,1,6,5,84,11,0,35,3047,3
2808,1,2,6,6,84,23,0,5,1427,1
2809,1,1,5,1,56,18,0,5,2040,2
2810,1,2,2,4,115,7,0,24,1576,2
2811,1,2,6,6,84,23,0,5,2846,3
2812,1,4,2,4,39,7,0,28,1439,1
2813,1,1,6,6,84,23,0,15,1598,2
2814,1,2,6,6,84,23,0,8,1053,1
2815,1,1,0,1,57,15,0,20,3071,3
2816,1,0,6,1,31,23,0,17,171,0
2817,1,2,2,4,50,16,0,23,404,0
2818,0,2,6,6,84,23,0,35,2251,2
2819,1,1,6,6,59,22,0,35,2877,3
2820,1,0,6,1,31,11,0,40,195,0
2821,0,1,2,4,0,1,1,5,699,1
2822,1,1,6,6,18,23,0,35,2313,2
2823,1,0,6,1,31,23,0,5,171,0
2824,0,1,5,1,73,0,0,15,1167,1
2825,0,1,6,6,52,23,0,5,466,0
2826,1,4,6,4,50,16,0,23,602,1
2827,1,2,6,0,84,23,0,35,2864,3
2828,1,1,6,6,84,23,0,21,529,0
2829,1,0,0,6,56,23,0,43,1461,1
2830,0,4,0,4,57,32,0,36,609,1
2831,0,2,6,6,84,23,0,35,562,0
2832,1,1,0,1,24,12,0,5,997,1
2833,0,1,0,6,96,32,0,8,2354,2
2834,1,2,6,1,84,16,0,35,2127,2
2835,0,2,6,6,84,23,0,32,300,0
2836,1,2,6,6,84,23,0,35,1732,2
2837,1,1,2,6,73,32,0,44,1267,1
2838,0,1,5,1,56,18,0,35,839,1
2839,0,1,0,6,39,32,0,46,2231,2
2840,1,2,6,6,84,23,0,5,3131,3
2841,1,0,6,1,31,23,0,36,171,0
2842,1,4,2,4,64,23,0,44,1144,1
2843,0,2,6,6,84,23,0,41,570,0
2844,1,0,6,1,31,23,0,50,171,0
2845,1,1,5,1,59,22,0,0,2256,2
2846,1,1,0,1,25,32,0,15,2994,3
2847,1,0,6,1,31,23,0,46,171,0
2848,1,0,0,2,79,27,1,15,1488,1
2849,1,4,6,4,41,23,0,5,1210,1
2850,1,1,6,6,11,23,0,49,2736,3
2851,1,0,6,1,31,23,0,5,171,0
2852,1,0,6,1,31,23,0,44,171,0
2853,1,2,6,1,91,32,0,46,2552,3
2854,1,1,5,6,59,12,0,5,3219,4
2855,1,1,5,1,113,23,0,7,2016,2
2856,0,2,2,6,84,23,0,48,2132,2
2857,1,1,2,4,39,32,0,36,2830,3
2858,1,2,6,6,84,23,0,0,88,0
2859,1,1,1,1,70,1,0,5,3544,5
2860,1,0,2,1,31,11,0,24,197,0
2861,1,4,0,4,109,32,0,36,1602,2
2862,1,3,2,4,122,10,0,24,1876,2
2863,1,0,2,1,31,11,0,44,197,0
2864,1,0,2,1,31,11,0,24,148,0
2865,1,4,2,4,39,7,0,35,1376,1
2866,1,1,6,6,84,25,0,35,1765,2
2867,0,1,2,6,22,32,0,43,736,1
2868,0,1,1,1,25,13,0,20,1236,1
2869,1,5,6,6,4,13,0,35,681,1
2870,1,1,0,0,59,28,0,0,3135,3
2871,1,4,2,4,50,1,0,48,2192,2
2872,1,1,6,6,37,23,0,23,1843,2
2873,1,1,2,1,113,34,0,35,1182,1
2874,1,2,6,5,84,11,0,35,2369,2
2875,1,1,6,6,84,12,0,5,2263,2
2876,1,1,5,0,48,35,0,10,2874,3
2877,0,1,6,6,85,12,1,44,2637,3
2878,1,1,0,1,59,7,0,5,2574,3
2879,1,4,6,4,50,16,0,23,600,1
2880,1,0,5,1,56,18,0,5,416,0
2881,0,1,2,4,115,7,1,44,447,0
2882,1,0,6,1,31,23,0,5,158,0
2883,1,1,0,4,51,23,0,46,2016,2
2884,0,1,6,6,121,23,0,11,461,0
2885,1,1,2,4,73,32,0,36,765,1
2886,1,5,2,4,73,22,0,27,837,1
2887,1,5,2,4,73,22,0,15,739,1
2888,1,1,2,4,51,23,0,46,3494,5
2889,1,1,6,6,22,12,0,5,1043,1
2890,1,1,6,6,26,32,0,44,1891,2
2891,1,1,0,1,22,22,0,5,1569,2
2892,1,1,0,4,22,32,0,15,1792,2
2893,1,1,6,6,11,32,0,15,2941,3
2894,1,0,2,1,31,11,0,35,150,0
2895,0,2,6,6,84,23,0,35,699,1
2896,0,1,5,10,6,24,0,20,281,0
2897,0,1,0,6,44,18,0,39,1550,2
2898,0,1,5,5,42,1,1,44,1804,2
2899,1,1,5,6,33,22,0,5,3614,6
2900,1,1,2,6,73,22,0,35,2187,2
2901,0,1,0,1,35,32,0,10,379,0
2902,1,1,2,4,25,7,0,24,1794,2
2903,1,2,6,6,84,23,0,10,1013,1
2904,1,4,0,2,50,16,0,28,1494,1
2905,1,1,6,6,84,23,0,15,1452,1
2906,0,2,6,6,84,23,0,35,299,0
2907,0,1,2,0,118,12,1,5,1614,2
2908,0,2,6,6,84,23,0,35,1064,1
2909,1,2,2,4,115,7,0,24,1478,1
2910,1,1,1,1,38,7,0,42,2937,3
2911,1,1,2,4,96,26,0,36,1530,2
2912,1,1,0,6,39,23,0,36,343,0
2913,0,1,1,1,50,16,0,5,65,0
2914,1,0,6,1,31,23,0,37,171,0
2915,1,1,0,1,22,32,0,25,3192,4
2916,1,1,5,6,24,12,0,5,2202,2
2917,1,0,6,1,31,23,0,2,171,0
2918,1,1,5,1,22,25,0,46,2228,2
2919,1,0,6,1,31,23,0,11,171,0
2920,1,1,2,6,22,12,0,5,2802,3
2921,1,1,6,6,59,7,0,35,1368,1
2922,0,2,6,6,84,23,0,44,2185,2
2923,0,2,6,6,84,23,0,7,2502,3
2924,0,1,2,1,84,23,0,23,1396,1
2925,1,1,6,6,84,2,0,35,1234,1
2926,1,2,6,6,84,23,0,8,2103,2
2927,0,2,6,6,84,23,0,35,1304,1
2928,1,1,2,0,50,24,0,5,1058,1
2929,1,1,0,1,22,32,0,28,3193,4
2930,0,1,4,4,61,7,1,5,883,1
2931,1,1,3,1,29,9,0,5,462,0
2932,0,2,6,6,84,23,0,35,582,0
2933,0,2,6,6,84,23,0,35,455,0
2934,0,1,5,6,22,18,0,24,215,0
2935,1,1,5,1,56,18,0,46,439,0
2936,1,1,2,4,39,7,0,44,1845,2
2937,1,1,5,1,56,18,0,5,508,0
2938,1,2,6,6,84,23,0,48,2010,2
2939,0,2,6,6,84,23,0,35,1895,2
2940,0,1,2,6,84,7,0,7,288,0
2941,0,1,0,1,56,32,0,19,1195,1
2942,1,1,1,5,119,15,0,5,1628,2
2943,0,2,6,6,84,23,0,44,1748,2
2944,0,2,6,6,84,23,0,44,408,0
2945,1,2,6,6,84,23,0,48,2010,2
2946,1,2,6,6,84,23,0,48,2590,3
2947,1,2,6,6,84,23,0,48,2010,2
2948,1,2,6,6,84,23,0,48,2010,2
2949,1,0,2,1,31,11,0,6,163,0
2950,1,1,0,1,25,0,0,5,3530,5
2951,1,1,2,4,15,16,0,38,1745,2
2952,1,0,2,1,31,11,0,35,163,0
2953,1,1,5,6,22,12,0,5,2284,2
2954,1,2,6,6,84,23,0,46,853,1
2955,1,1,5,1,59,9,0,35,2095,2
2956,1,2,6,6,84,23,0,5,2010,2
2957,1,1,2,4,26,7,0,35,1785,2
2958,1,1,0,6,85,23,0,44,832,1
2959,1,2,6,6,84,23,0,5,1988,2
2960,1,2,6,6,84,23,0,5,1988,2
2961,1,1,6,6,85,23,0,39,965,1
2962,1,2,6,6,84,23,0,5,1988,2
2963,0,2,6,6,84,23,1,15,446,0
2964,0,2,6,6,57,23,1,0,925,1
2965,1,1,6,1,67,12,0,5,649,1
2966,0,1,6,6,48,23,0,5,1366,1
2967,1,1,6,6,84,23,0,4,963,1
2968,0,1,6,6,22,23,0,35,1843,2
2969,1,2,6,6,84,23,0,5,1972,2
2970,1,2,6,6,84,23,0,48,1972,2
2971,1,2,6,6,84,23,0,5,2020,2
2972,0,2,6,6,84,32,0,41,1738,2
2973,1,2,6,6,84,23,0,8,1333,1
2974,1,2,6,6,84,23,0,5,1972,2
2975,1,1,5,6,73,32,0,5,963,1
2976,1,2,6,1,91,32,0,43,2868,3
2977,1,2,6,6,84,23,0,15,2144,2
2978,1,1,0,1,46,7,0,46,2804,3
2979,1,1,6,6,115,27,0,4,1200,1
2980,1,1,1,1,84,23,0,6,3109,3
2981,1,1,5,1,59,26,0,35,1417,1
2982,1,1,0,6,59,7,0,0,1610,2
2983,1,1,2,4,39,7,0,44,2254,2
2984,0,1,6,6,34,23,0,36,359,0
2985,1,4,6,6,50,0,0,23,435,0
2986,0,1,6,6,96,32,0,21,2358,2
2987,1,1,0,1,48,24,0,23,3231,4
2988,1,1,5,1,84,17,0,28,1419,1
2989,1,1,2,4,26,7,0,43,2066,2
2990,1,1,0,1,0,23,0,25,2391,2
2991,1,0,6,6,22,32,0,5,1666,2
2992,1,2,6,6,84,23,0,8,1299,1
2993,1,4,2,6,85,17,0,44,738,1
2994,1,1,6,6,55,12,0,35,877,1
2995,1,1,6,1,22,9,0,38,2330,2
2996,1,1,6,6,85,13,0,39,3006,3
2997,1,1,5,6,84,23,0,5,2303,2
2998,0,2,6,6,84,23,0,44,261,0
2999,1,1,5,1,39,4,0,46,3315,4
3000,1,1,1,5,48,22,0,34,2477,3
3001,1,3,2,4,83,7,0,25,2017,2
3002,1,1,5,1,56,18,0,15,708,1
3003,1,2,6,6,84,23,0,5,1829,2
3004,1,1,5,4,57,24,0,6,974,1
3005,1,1,5,6,50,32,0,44,2384,2
3006,1,1,5,6,83,23,0,36,2130,2
3007,1,2,6,6,84,23,0,0,2718,3
3008,1,0,0,1,56,18,0,5,1379,1
3009,1,0,6,1,56,18,0,5,1034,1
3010,1,1,0,6,73,22,0,10,2202,2
3011,1,1,0,6,50,32,0,39,2604,3
3012,1,2,6,6,84,23,0,44,362,0
3013,1,0,6,1,84,32,0,25,1182,1
3014,0,0,0,4,26,7,1,5,1336,1
3015,0,2,6,6,84,23,0,10,55,0
3016,1,1,2,4,50,16,0,5,2038,2
3017,1,0,2,1,31,11,0,13,163,0
3018,1,2,6,6,84,23,0,4,1898,2
3019,1,1,5,6,56,24,0,15,1780,2
3020,0,2,6,6,84,23,0,5,1310,1
3021,1,2,6,6,84,23,0,7,455,0
3022,1,2,6,6,84,23,0,15,2519,3
3023,1,1,2,6,73,22,0,15,2167,2
3025,1,2,6,6,91,16,0,35,2174,2
3026,1,4,6,4,50,16,0,23,687,1
3027,1,1,2,4,26,7,0,43,2015,2
3028,1,1,2,6,73,22,0,7,2109,2
3029,1,1,2,6,73,20,0,10,1942,2
3030,1,1,0,4,33,1,0,10,1661,2
3031,1,1,6,4,84,16,0,38,1577,2
3032,1,0,6,1,31,23,0,6,171,0
3033,1,2,6,6,84,23,0,46,1068,1
3034,1,2,6,6,84,23,0,28,758,1
3035,1,2,6,6,84,23,0,8,2105,2
3036,1,0,6,6,29,9,0,5,987,1
3037,0,2,6,6,84,23,0,5,1583,2
3038,0,2,6,6,84,23,0,0,727,1
3039,1,1,1,6,59,23,0,35,2494,3
3040,1,1,6,1,59,1,0,5,2912,3
3041,0,1,6,6,84,23,0,19,2067,2
3042,1,1,5,1,56,18,0,15,1762,2
3043,1,0,0,6,22,9,0,5,349,0
3044,0,2,0,4,106,5,0,5,2215,2
3045,1,1,6,1,22,22,0,5,1222,1
3046,1,5,0,4,33,26,0,10,840,1
3047,0,1,6,6,52,23,0,36,392,0
3048,0,1,5,6,56,18,0,39,2565,3
3049,1,1,2,4,50,16,0,11,1569,2
3050,0,2,6,6,84,23,0,44,1451,1
3051,0,1,5,1,32,12,0,35,974,1
3052,0,2,0,4,106,32,0,5,2268,2
3053,1,1,6,6,84,23,0,5,770,1
3054,1,1,6,6,56,9,0,35,2551,3
3055,1,1,5,6,59,22,0,35,2195,2
3056,1,5,6,1,67,4,0,44,1739,2
3057,1,2,6,6,73,2,0,14,2875,3
3058,1,1,5,1,56,18,0,5,1348,1
3059,1,1,2,1,20,1,0,48,1588,2
3060,1,1,0,4,26,7,0,8,2210,2
3061,0,2,6,6,84,23,1,5,869,1
3062,1,1,5,1,84,18,0,44,1334,1
3063,0,1,5,1,21,6,0,10,3522,5
3064,1,1,2,4,25,32,0,36,1632,2
3065,1,2,6,6,84,23,0,35,461,0
3066,1,5,4,6,56,12,0,35,1527,2
3067,1,1,6,4,57,32,1,38,206,0
3068,1,2,6,6,91,15,0,35,1938,2
3069,1,1,5,1,48,18,0,34,3461,4
3070,1,0,2,1,31,11,0,23,163,0
3071,1,2,2,4,115,7,0,35,1553,2
3072,1,0,0,6,22,9,0,5,349,0
3073,0,1,5,1,32,12,0,35,1205,1
3074,1,1,0,6,50,23,0,5,1243,1
3075,1,1,0,6,50,1,0,5,1055,1
3076,1,1,5,1,56,18,0,5,2772,3
3077,1,0,6,1,78,23,0,32,2702,3
3078,0,4,6,6,51,23,0,20,595,0
3079,0,1,2,6,56,18,0,20,1879,2
3080,1,1,0,1,39,4,0,35,2285,2
3081,1,1,5,1,56,18,0,44,1733,2
3082,1,0,2,1,31,11,0,39,195,0
3083,0,1,6,6,84,23,0,36,478,0
3084,1,1,0,1,50,32,0,5,762,1
3085,1,1,2,4,84,11,0,15,1194,1
3086,1,1,1,1,4,17,0,5,1998,2
3087,1,1,0,1,57,15,0,35,3072,3
3088,0,1,2,5,56,6,0,32,1106,1
3089,1,5,6,1,100,1,0,35,1836,2
3090,0,1,2,5,56,18,0,32,1263,1
3091,1,1,6,6,4,32,0,35,574,0
3092,1,1,6,6,39,23,0,34,2360,2
3093,1,1,5,8,37,20,0,10,2116,2
3094,1,0,0,1,59,0,0,5,1750,2
3095,1,1,6,1,84,12,0,5,2152,2
3096,1,1,6,6,39,23,0,0,3589,5
3097,1,1,0,1,59,32,0,5,1581,2
3098,0,1,6,6,115,1,1,5,425,0
3099,1,2,6,6,84,23,0,32,733,1
3100,0,2,6,6,84,23,1,35,237,0
3101,1,0,1,7,39,37,0,35,928,1
3102,1,4,6,6,84,23,0,6,1779,2
3103,1,1,0,1,50,22,0,5,1674,2
3104,0,2,6,6,84,23,0,5,1112,1
3105,0,2,6,6,84,23,0,5,944,1
3106,0,2,6,6,84,23,0,5,916,1
3107,1,2,6,6,84,23,0,24,1774,2
3108,0,2,6,6,84,23,0,5,2014,2
3109,0,2,6,6,84,23,1,44,427,0
3110,0,2,6,6,84,23,1,10,10,0
3111,0,1,6,6,74,12,1,44,2349,2
3112,1,1,0,6,50,22,0,5,1064,1
3113,1,4,2,1,31,11,0,5,1248,1
3114,1,2,6,6,84,23,0,48,3511,5
3115,1,2,6,6,84,23,1,10,213,0
3116,1,1,5,0,6,12,1,23,397,0
3117,1,1,5,0,6,12,1,25,418,0
3118,1,1,2,1,59,6,0,35,2422,2
3119,1,1,2,4,41,26,0,34,447,0
3120,0,2,6,6,84,23,1,48,1271,1
3121,0,2,6,6,84,23,1,46,393,0
3122,0,2,6,6,84,23,0,15,590,0
3123,0,2,6,6,84,23,0,0,786,1
3124,0,2,6,6,84,23,0,13,2555,3
3125,0,2,6,6,84,23,0,18,2646,3
3126,1,4,2,4,115,7,0,11,1466,1
3127,0,2,6,6,84,23,0,32,1698,2
3128,1,2,6,6,84,23,0,43,892,1
3129,1,1,5,6,56,17,0,5,3084,3
3130,1,4,2,4,37,23,0,23,871,1
3131,1,2,6,6,84,23,0,23,585,0
3132,1,2,6,6,84,23,0,11,1401,1
3133,1,1,5,5,73,12,1,5,2409,2
3134,1,4,2,4,50,1,0,23,347,0
3135,1,2,6,6,84,23,0,10,598,0
3137,0,0,2,4,51,7,0,35,1154,1
3138,1,1,5,4,109,7,0,5,2922,3
